"Code_UAI","Code_INSEE","Code_EPCI","Nom_EPCI","Nom_Ecole","Type_Patrimoine","Proprietaire_FFO_Forme","Proprietaire_FFO_Denomination","Commune","Surface_M2","Annee_Construction","Statut_DPE","Annee_DPE","Classe_DPE","Conso_Annuelle_kWh","Conso_Specifique_kWh_M2","Facture_Annuelle_Euros","Economie_Annuelle_Euros","Economie_Realiste_Euros","Economie_Plancher_66pct_Euros","Modele_Financement","CAPEX_Total","CAPEX_HT_Euros","Subventions_Etat_Euros","Subventions_Pessimiste_Euros","Subventions_Optimiste_Euros","Subventions_Fourchette_Label","CEE_Euros","Part_Fonds_Euros","Part_Fonds_Pessimiste_Euros","Part_Fonds_Optimiste_Euros","Pack_CAPEX_Total","Pack_Gain_Net_Pessimiste_Total","Financement_Statut","Statut_Projet_EPCI","Package_ID","Argumentaire_Loi_ELAN","Argumentaire_MGPE_PD","MGPE_Loyer_Lt_Euros","MGPE_Redevance_Ft_Euros","MGPE_Part_Services_St_Euros","MGPE_Duree_Contrat_Ans","Gain_Net_Contractuel_Euros","Gain_Net_Annuel_Mairie_Euros","Gain_Net_Pessimiste_Euros","Gain_Net_Optimiste_Euros","Gain_Net_Fourchette_Label","Gain_Net_Plancher_66pct_Euros","Fonds_ROI_Annees","Fonds_ROI_Pessimiste_Annees","Fonds_ROI_Optimiste_Annees","Fonds_ROI_Fourchette_Label","Taux_Subvention_Pessimiste_Pct","Taux_Eco_Realiste_Pessimiste_Pct","Ratio_PAC_W_M2","Alerte_Surdimensionnement","Alerte_Surdimensionnement_Note","Score_Eligibilite_Closing","Closing_Temperature","Alerte_Financement","Email_Mairie","Artisan_Nom","Artisan_Distance_KM","Artisan_Email","Artisan_Tranche_Effectif","Artisan_Effectif_Label","Artisan_Effectif_Min","Type_Travaux","Puissance_PAC_kW","Ouvriers_Requis","Duree_Estimee_Semaines","Periode_Ideale_Chantier","Latitude","Longitude"
"0382537B","38085","243800935","243800935","Ecole primaire Paul Eluard","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Charvieu-Chavagneux","2810","1973","E (297 kWh/m²/an)","2018","E","835329","297.27","185360","83412","58388",,"fourchette","505800","421500","227610","227610","337200","227 610 € à 337 200 €","2428","275762","275762","166172","2797620","42919","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-243800935","En tant que propriétaire du groupe scolaire Ecole primaire Paul Eluard, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2810 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Charvieu-Chavagneux (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2810 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 42 028 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 227 610 € à 337 200 €. Gain net annuel mairie (fourchette) : 13 747 € à 32 208 €/an. ROI part fonds (fourchette) : 5.2 à 20.1 ans.","44641","31996","12645","12","38771","13747","13747","32208","13 747 € à 32 208 €/an","10411","20.1","20.1","5.2","5.2 à 20.1 ans","45","70","80.1","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","65","⚡ Tiède","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","accueil@charvieu-chavagneux.fr","MERLIN ETUDE DEVELOPPEMENT THERMIQUE","18.8","f.gautier@merlin-vergnaud.fr","21","50 à 99 salariés","50","Rénovation Lourde","225","12","10","Été 2026 + Automne 2026","45.73987498577815","5.159840205612402"
"0382588G","38131","200077014","200077014","Ecole maternelle","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Les Côtes-d'Arey","2690","1930","E (220 kWh/m²/an)",,"Estimé","591800","220","131320","59094","41366",,"fourchette","484200","403500","314730","314730","322800","314 730 € à 322 800 €","2324","167146","167146","159076","2794620","72680","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200077014","En tant que propriétaire du groupe scolaire Ecole maternelle, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2690 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Les Côtes-d'Arey (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2690 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 29 915 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 314 730 € à 322 800 €. Gain net annuel mairie (fourchette) : 9 867 € à 15 266 €/an. ROI part fonds (fourchette) : 10.4 à 16.9 ans.","31499","19394","12105","12","27595","9867","9867","15266","9 867 € à 15 266 €/an","7503","16.9","16.9","10.4","10.4 à 16.9 ans","65","70","79.9","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","62","⚡ Tiède","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","secretariat@lescotesdarey.fr","MERLIN ETUDE DEVELOPPEMENT THERMIQUE","20.7","f.gautier@merlin-vergnaud.fr","21","50 à 99 salariés","50","Rénovation Lourde","215","12","10","Été 2026 + Automne 2026","45.457274624061526","4.868739530157875"
"0381442L","38545","200040715","200040715","Ecole maternelle Marie Sac","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Vif","2968","1925","F (350 kWh/m²/an)","2016","F","1038800","350","230510","103730","72611",,"fourchette","534240","445200","267120","267120","356160","267 120 € à 356 160 €","2564","264556","264556","175516","5621580","86015","FINANÇABLE_SOLO","PROJET_GLOBAL_VALIDE","SOLO","En tant que propriétaire du groupe scolaire Ecole maternelle Marie Sac, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2968 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Vif (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2968 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 41 545 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 267 120 € à 356 160 €. Gain net annuel mairie (fourchette) : 28 559 € à 45 740 €/an. ROI part fonds (fourchette) : 3.8 à 9.3 ans.","44052","30696","13356","12","59678","28559","28559","45740","28 559 € à 45 740 €/an","24410","9.3","9.3","3.8","3.8 à 9.3 ans","50","70","79.9","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","87","🔥 Chaud","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","contact@ville-vif.fr","PIERRE STREIFF","18","contact@streiff.com","21","50 à 99 salariés","50","Rénovation Lourde","237","12","11","Été 2026 + Automne 2026","45.05276597716924","5.66665967714029"
"0381466M","38558","200077014","200077014","Ecole primaire","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Villette-de-Vienne","1619","1981","F (350 kWh/m²/an)","2020","F","566650","350","125740","56583","31121",,"fourchette","194280","161900","129520","129520","129520","129 520 € à 129 520 €","855","63905","63905","63905","2794620","72680","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200077014","En tant que propriétaire du groupe scolaire Ecole primaire, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1619 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Villette-de-Vienne (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1619 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 11 666 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 129 520 € à 129 520 €. Gain net annuel mairie (fourchette) : 18 849 € à 30 771 €/an. ROI part fonds (fourchette) : 2.1 à 3.4 ans.","12272","7415","4857","12","44311","18849","18849","30771","18 849 € à 30 771 €/an","25073","3.4","3.4","2.1","2.1 à 3.4 ans","66.7","55","80.3","false",,"85","🔥 Chaud",,"mairie@mairie-villettedevienne.fr","SOCIETE D'EQUIPEMENT DE CHAUFFAGE ET DE PLOMBERIE","9.4","courrier@secp.fr","12","20 à 49 salariés","20","Rénovation Moyenne","130","6","8","Été 2026 + Automne 2026","45.58834218940306","4.91451967285253"
"0381921G","38071","200040715","200040715","Ecole maternelle les Sittelles","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Champ-sur-Drac","1024","1969","F (220 kWh/m²/an)","2016","F","225280","220","49990","22496","15747",,"fourchette","184320","153600","122880","122880","122880","122 880 € à 122 880 €","885","60555","60555","60555","5621580","86015","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200040715","En tant que propriétaire du groupe scolaire Ecole maternelle les Sittelles, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1024 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Champ-sur-Drac (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1024 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 11 060 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 122 880 € à 122 880 €. Gain net annuel mairie (fourchette) : 4 113 € à 5 812 €/an. ROI part fonds (fourchette) : 10.4 à 14.7 ans.","11634","7026","4608","12","10862","4113","4113","5812","4 113 € à 5 812 €/an","3213","14.7","14.7","10.4","10.4 à 14.7 ans","66.7","70","80.1","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","67","⚡ Tiède","PAC surdimensionnée pour bâtiment isolé (ITE) : 80.1 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","accueil@ville-champsurdrac.fr","EOLYA","15","commerce@eolya.com","12","20 à 49 salariés","20","Rénovation Lourde","82","6","7","Été 2026 + Automne 2026","45.08245860889173","5.732519523457474"
"0383162F","38316","243800935","243800935","Ecole primaire Jean Astulfoni","Enseignement","ETAT","MINISTERE DE L'EDUCATION NATIONALE","Pont-de-Chéruy","7556","0","D (234 kWh/m²/an)","2013","D","1768104","234","392342","176554","97105",,"fourchette","906720","755600","408024","408024","604480","408 024 € à 604 480 €","3990","494706","494706","298250","2797620","42919","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-243800935","En tant que propriétaire du groupe scolaire Ecole primaire Jean Astulfoni, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 7556 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Pont-de-Chéruy (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (7556 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 75 380 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 408 024 € à 604 480 €. Gain net annuel mairie (fourchette) : 17 037 € à 77 969 €/an. ROI part fonds (fourchette) : 3.8 à 29 ans.","80068","57400","22668","12","96486","17037","17037","77969","17 037 € à 77 969 €/an","36458","29","29","3.8","3.8 à 29 ans","45","55","79.9","false",,"63","⚡ Tiède",,"accueil.mairie@pontdecheruy.fr","MERLIN ETUDE DEVELOPPEMENT THERMIQUE","20.3","f.gautier@merlin-vergnaud.fr","21","50 à 99 salariés","50","Rénovation Moyenne","604","24","9","Été 2026 + Automne 2026","45.74995606050688","5.174280316344623"
"BDNB-bdnb-bg-UKNG-SR27-Z8JH","38097","243800935","243800935","École primaire","Enseignement","COM","COMMUNE DE CHAVANOZ","Chavanoz","1061","0","E (220 kWh/m²/an)",,"Estimé","233420","220","51796","23308","12819",,"fourchette","127320","106100","57294","57294","84880","57 294 € à 84 880 €","560","69466","69466","41880","2797620","42919","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-243800935","En tant que propriétaire du groupe scolaire École primaire, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1061 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Chavanoz (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1061 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 10 585 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 57 294 € à 84 880 €. Gain net annuel mairie (fourchette) : 1 576 € à 9 836 €/an. ROI part fonds (fourchette) : 4.3 à 44.1 ans.","11243","8060","3183","12","12065","1576","1576","9836","1 576 € à 9 836 €/an","4140","44.1","44.1","4.3","4.3 à 44.1 ans","45","55","80.1","false",,"65","⚡ Tiède",,"mairie@ville-chavanoz.fr","SEGURA SAS","5.5","contact@segura-plomberie-chauffage.fr","11","10 à 19 salariés","10","Rénovation Moyenne","85","6","5","Été 2026 + Automne 2026","45.76757899648557","5.192678948294248"
"BDNB-bdnb-bg-4FZB-36TH-PYLV","38124","200068542","200068542","mairie","Mairie / Hôtel de ville","COM","COMMUNE DE CORBELIN","Corbelin","2116","1800","F (220 kWh/m²/an)","2015","F","465520","220","103299","46485","32539",,"fourchette","380880","317400","253920","253920","253920","253 920 € à 253 920 €","1828","125132","125132","125132","380880","8498","PACK_FINANÇABLE_EPCI","SOUS_SEUIL_A_CREUSER","EPCI-200068542","En tant que propriétaire du groupe scolaire mairie, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 2116 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Corbelin (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (2116 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 22 855 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 253 920 € à 253 920 €. Gain net annuel mairie (fourchette) : 8 498 € à 12 009 €/an. ROI part fonds (fourchette) : 10.4 à 14.7 ans.","24041","14519","9522","12","22444","8498","8498","12009","8 498 € à 12 009 €/an","6639","14.7","14.7","10.4","10.4 à 14.7 ans","66.7","70","79.9","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","75","🔥 Chaud","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.9 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","mairie@corbelin.fr","ENTREPRISE GILLET","9.3","gillet@gilletsa.com","21","50 à 99 salariés","50","Rénovation Lourde","169","12","8","Été 2026 + Automne 2026","45.60768895980459","5.544698978974669"
"BDNB-bdnb-bg-GPVE-5CEH-WEAM","38140","200018166","200018166","station de recharge de vÉhicules Électriques","Mairie / Hôtel de ville","COM","COMMUNE DE CROLLES","Crolles","4419","0","D (197 kWh/m²/an)","2021","D","870543","197","193173","86928","47810",,"fourchette","530280","441900","238626","238626","353520","238 626 € à 353 520 €","2333","289321","289321","174427","5826480","142246","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200018166","En tant que propriétaire du groupe scolaire station de recharge de vÉhicules Électriques, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 4419 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Crolles (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (4419 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 44 085 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 238 626 € à 353 520 €. Gain net annuel mairie (fourchette) : 983 € à 33 353 €/an. ROI part fonds (fourchette) : 5.2 à 294.3 ans.","46827","33570","13257","12","40101","983","983","33353","983 € à 33 353 €/an","10545","294.3","294.3","5.2","5.2 à 294.3 ans","45","55","80.1","false",,"57","⚡ Tiède",,"bienvenue@ville-crolles.fr","R CONFORT","6","secretariat@rconfort.com","21","50 à 99 salariés","50","Rénovation Moyenne","354","24","5","Été 2026 + Automne 2026","45.285064029603845","5.883288021313207"
"BDNB-bdnb-bg-UZNR-FQEL-JNES","38150","200040715","200040715","accueil de loisir sans hÉbergement","Centre / Accueil de loisirs","COM","COMMUNE DE DOMENE","Domène","1299","0","E (220 kWh/m²/an)",,"Estimé","285780","220","63415","28537","15695",,"fourchette","155880","129900","70146","70146","103920","70 146 € à 103 920 €","686","85048","85048","51274","5621580","86015","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200040715","En tant que propriétaire du groupe scolaire accueil de loisir sans hÉbergement, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1299 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Domène (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1299 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 12 959 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 70 146 € à 103 920 €. Gain net annuel mairie (fourchette) : 1 930 € à 12 043 €/an. ROI part fonds (fourchette) : 4.3 à 44.1 ans.","13765","9868","3897","12","14772","1930","1930","12043","1 930 € à 12 043 €/an","5069","44.1","44.1","4.3","4.3 à 44.1 ans","45","55","80.1","false",,"65","⚡ Tiède",,"info@mairie-domene.fr","P.B.F PLOMBIERS - MIROITIERS","4","contact@pbf-alpes.fr","11","10 à 19 salariés","10","Rénovation Moyenne","104","6","6","Été 2026 + Automne 2026","45.20383198358285","5.839461948080741"
"BDNB-bdnb-bg-KBBB-G8J3-27PN","38158","200040715","200040715","École ÉlÉmentaire","Centre / Accueil de loisirs","COM","COMMUNE D EYBENS","Eybens","1830","1962","G (220 kWh/m²/an)","2017","G","402600","220","89337","40202","28141",,"fourchette","329400","274500","164700","164700","219600","164 700 € à 219 600 €","1581","163119","163119","108219","5621580","86015","PACK_FINANÇABLE_EPCI","PROJET_GLOBAL_VALIDE","EPCI-200040715","En tant que propriétaire du groupe scolaire École ÉlÉmentaire, votre collectivité est soumise aux obligations de l'article L. 111-10-3 du Code de la construction et de l'habitation (loi ELAN) et au Décret Tertiaire (objectif −40 % en 2030 pour les bâtiments ≥ 1 000 m²). Sans action d'ici 2030, le bâtiment de 1830 m² s'expose aux sanctions administratives et au dispositif de « Name & Shame ». Le montage MGPE-PD (Loi 2023-222) permet un paiement différé lissé sur la performance réelle, compatible avec DETR, DSIL et Fonds Vert ÉduRénov.","Pour Eybens (38), le montage MGPE-PD (Loi n° 2023-222 du 30 mars 2023 / Décret n° 2023-913 du 3 octobre 2023) permet de lancer la rénovation de 1 école (1830 m²) sans immobiliser la capacité d'autofinancement : le tiers-financeur porte le CAPEX hors subventions, remboursé par un loyer lissé sur 12 ans (ordre de grandeur 25 616 €/an). Objectif GPE : −45 % d'énergie finale (compatible DETR ≥ 30 % et Fonds Vert ≥ 40 %). La maîtrise d'ouvrage reste publique ; le contrat intègre PMRV (IPMVP), pénalités de sous-performance et réversibilité des équipements. Subventions attendues (fourchette) : 164 700 € à 219 600 €. Gain net annuel mairie (fourchette) : 979 € à 10 386 €/an. ROI part fonds (fourchette) : 10.4 à 166.6 ans.","27162","18927","8235","12","13040","979","979","10386","979 € à 10 386 €/an","-629","166.6","166.6","10.4","10.4 à 166.6 ans","50","70","79.8","true","PAC surdimensionnée pour bâtiment isolé (ITE) : 79.8 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","67","⚡ Tiède","Risque sous-performance IPMVP : gain net mairie ≤ 0 au plancher 66 % (vérifier Lt et objectifs GPE) | PAC surdimensionnée pour bâtiment isolé (ITE) : 79.8 W/m² > 60 W/m² — revoir la note de dimensionnement CVC et le débit nominal","sg@eybens.fr","EOLYA","7.3","commerce@eolya.com","12","20 à 49 salariés","20","Rénovation Lourde","146","6","13","Été 2026 + Automne 2026","45.1600470097525","5.742767038138324"
